analytic_commander_id,commander_name,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,tier,stability_category,known_outcome_count,engagement_count,battle_count,broad_page_contribution_share,battle_siege_page_contribution_share,siege_row_share,provisional_role_category,strict_eligibility,exclude_from_headline_ranking,weak_battle_siege_support,recommended_action,rationale
acmd_cebdda9039c2,Andrey Yeryomenko,392,52.82636363636363,Unclassified,model_sensitive,7,7,3,0.583107,0.416893,0.0,high_level_mixed_case,ambiguous_requires_review,False,False,add_high_level_page_caveat,Broad-page share is high enough to require caveat or additional role verification.
acmd_6b70da14619c,Lazare Hoche,393,52.74818181818182,Unclassified,model_sensitive,6,7,5,0.021518,0.978482,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_6b4b1ef1e152,Antipater,394,52.63999999999999,Unclassified,moderately_stable,4,6,5,0.029573,0.970427,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_19278269c804,Friedrich Sixt von Armin,395,52.572633552014985,Unclassified,model_sensitive,12,15,14,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_6e0fdb72f365,Muqtada al-Sadr,396,52.56545454545454,Unclassified,model_sensitive,7,11,7,0.057225,0.942775,0.181818,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_b61b29d2dc5d,Gonzalo Fernández de Córdoba,397,52.518425492033735,Unclassified,moderately_stable,5,6,5,0.0,1.0,0.333333,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_dcd0b0a19fee,Jai Singh Kanhaiya,398,52.380112464854726,"Tier D, strong but narrow-category performer",moderately_stable,4,5,5,0.0,1.0,0.6,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_abc32ff8ceac,Benedict Arnold,399,52.26335520149953,Unclassified,moderately_stable,6,9,8,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_ff62f171a5b7,Jean-Charles Pichegru,400,52.2464854732896,Unclassified,model_sensitive,10,12,12,0.0,1.0,0.083333,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_fd8200313bc8,Francisco Verdugo,401,52.227741330834114,"Tier D, strong but narrow-category performer",model_sensitive,10,11,10,0.0,1.0,0.636364,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_e6e35a320933,Simon Grundel-Helmfelt,402,52.2277038425492,Unclassified,model_sensitive,5,5,4,0.008041,0.991959,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_2538fe1a8cce,Tewodros II,403,52.215370196813495,Unclassified,moderately_stable,5,6,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_c09a5670c344,Józef Haller,404,52.21448922211808,Unclassified,model_sensitive,5,6,4,0.057093,0.942907,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_7a58e665e9a3,Aliagha Shikhlinski,405,52.20727272727272,Unclassified,model_sensitive,6,6,5,0.040625,0.959375,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_8be2f4ea05e7,"Álvaro de Bazán, Marquis of Santa Cruz",406,52.18365510777882,Unclassified,model_sensitive,4,6,4,0.132946,0.867054,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_9eccfff09ff1,Masinissa,407,52.1589878163074,Unclassified,moderately_stable,5,5,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_cd316d618edf,"Prince Frederick, Duke of York and Albany",408,52.123711340206185,Unclassified,model_sensitive,16,18,18,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_29c15137715a,Ibrahim Pasha of Egypt,409,52.120224929709465,Unclassified,model_sensitive,5,13,12,0.182759,0.817241,0.307692,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_de9c79cac3b8,Adolf Hitler,410,52.09727272727273,Unclassified,model_sensitive,7,11,3,0.555461,0.444539,0.0,high_level_mixed_case,ambiguous_requires_review,False,False,add_high_level_page_caveat,Broad-page share is high enough to require caveat or additional role verification.
acmd_54af3c63c629,Eberhard von Mackensen,411,51.88284910965324,Unclassified,model_sensitive,9,10,8,0.197742,0.802258,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_fd8a7dcfc288,Jan Smuts,412,51.86738519212746,Unclassified,model_sensitive,4,8,5,0.026825,0.973175,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_c08bdce80b9f,Christian IV of Denmark,413,51.852408622305525,Unclassified,model_sensitive,3,8,4,0.132449,0.867551,0.125,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_cab620f98653,Stefan Lazarević,414,51.823336457357065,Unclassified,moderately_stable,5,7,7,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_b4af9d74ba95,Seishirō Itagaki,415,51.77312089971883,Unclassified,moderately_stable,5,6,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_32f72056eff3,Ii Naomasa,416,51.74052483598875,"Tier D, strong but narrow-category performer",model_sensitive,5,5,4,0.095725,0.904275,0.4,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_3fc5adc30bdc,Sarath Fonseka,417,51.70176194939082,"Tier D, strong but narrow-category performer",moderately_stable,5,8,7,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_f10aa4b2f7e6,Nabeshima Naoshige,418,51.64273664479849,"Tier D, strong but narrow-category performer",model_sensitive,4,5,4,0.062322,0.937678,0.6,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_bb30eb22dbca,Ratko Mladić,419,51.58106841611997,"Tier D, strong but narrow-category performer",model_sensitive,5,8,6,0.007256,0.992744,0.625,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_7304981ac84b,"Tancred, Prince of Galilee",420,51.57169634489223,"Tier D, strong but narrow-category performer",model_sensitive,6,9,9,0.0,1.0,0.444444,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_d8cd9e288efb,Eyre Coote,421,51.5290909090909,Unclassified,model_sensitive,4,5,4,0.007239,0.992761,0.2,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_11c5afa00705,Hyder Ali,422,51.52577319587628,Unclassified,model_sensitive,7,12,10,0.002571,0.997429,0.25,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_2c126726e780,Martin,423,51.44818181818181,"Tier D, strong but narrow-category performer",moderately_stable,6,6,5,0.006405,0.993595,0.666667,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_e13d6c509d2d,Philippe de La Mothe-Houdancourt,424,51.40454545454545,Unclassified,model_sensitive,6,7,5,0.002615,0.997385,0.285714,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_8f1d5787b201,Jahan Khan Popalzai,425,51.39456419868792,Unclassified,model_sensitive,6,8,8,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_16f432a43cff,Satake Yoshinobu,426,51.31149015932521,Unclassified,model_sensitive,4,6,5,0.0,1.0,0.333333,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_faefd0a03968,José María Morelos,427,51.305529522024365,Unclassified,model_sensitive,9,9,9,0.0,1.0,0.333333,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_a33a3d2b6734,George Wootten,428,51.26479850046861,"Tier D, strong but narrow-category performer",model_sensitive,5,6,6,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_0da413447226,Stringer Lawrence,429,51.230440487347686,"Tier D, strong but narrow-category performer",model_sensitive,5,5,4,0.008443,0.991557,0.4,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_b6ab8ea34149,Shurahbil ibn Hasana,430,51.18090909090909,"Tier D, strong but narrow-category performer",model_sensitive,6,6,6,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_e0ae4458543c,Gustaf Otto Stenbock,431,51.15181818181818,Unclassified,model_sensitive,6,6,6,0.0,1.0,0.166667,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_12defd85a16c,"François, Duke of Guise",432,51.09829428303656,"Tier D, strong but narrow-category performer",model_sensitive,4,5,5,0.0,1.0,0.8,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_d9f30b157330,Władysław IV Vasa,433,51.0577694470478,"Tier D, strong but narrow-category performer",model_sensitive,4,7,6,0.100826,0.899174,0.428571,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_47f0786e106a,John II Komnenos,434,51.05072164948453,"Tier D, strong but narrow-category performer",moderately_stable,5,6,6,0.0,1.0,0.666667,genuine_siege_or_engineering_commander,eligible_siege_or_engineering_commander,False,False,retain,Substantial siege-event support; keep as eligible but category-specific.
acmd_aaaf734ce0f6,Baghel Singh,435,50.987291471415176,Unclassified,moderately_stable,5,7,7,0.0,1.0,0.285714,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_62c44b8ba3c1,Johan Banér,436,50.84369259606373,Unclassified,model_sensitive,4,7,6,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_9b7489f9a753,Gordon Bremer,437,50.80757263355201,Unclassified,model_sensitive,4,6,5,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_b318ad730962,Taira no Tomomori,438,50.74326148078725,Unclassified,model_sensitive,5,7,6,0.0,1.0,0.142857,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
acmd_098d24ed7246,Fernando d'Ávalos,439,50.684236176194936,Unclassified,model_sensitive,4,5,4,0.0,1.0,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,No major Pass 2 eligibility concern detected from current page-type evidence.
acmd_ca6f7f654eee,Pavle Jurišić Šturm,440,50.67102155576382,Unclassified,model_sensitive,3,7,5,0.052055,0.947945,0.0,genuine_field_commander,eligible_field_commander,False,False,retain,Battle/siege support and known-outcome evidence are sufficient for headline sensitivity inclusion.
