analytic_commander_id,display_name,canonical_wikipedia_url,battle_id,battle_name,wikipedia_title,side,belligerent,old_outcome_category,new_outcome_category,page_result_raw,page_result_type,override_justification,override_evidence_basis,override_source
acmd_728cd65a1773,Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,battle_1236114,Battle of Kobryń,Battle of Kobryń,side_a,Nazi Germany,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_728cd65a1773,Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,battle_1397862,Battles of Rzhev,Battles of Rzhev,side_b,Nazi Germany,unknown,indecisive,InconclusiveGerasimova 2016,unknown,Retained page result is explicitly inconclusive.,page_result_raw=InconclusiveGerasimova 2016,top200_full_audit_auto
acmd_908f103551ad,Henri Gouraud,https://en.wikipedia.org/wiki/Henri_Gouraud,battle_34900933,1920 capture of Damascus,1920 capture of Damascus,side_a,French Third Republic France,unknown,victory,French victory End of the Franco-Syrian War Arab Kingdom of Syria disestablished,victory,Retained page result begins with `french` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=French victory End of the Franco-Syrian War Arab Kingdom of Syria disestablished,top200_full_audit_auto
acmd_908f103551ad,Henri Gouraud,https://en.wikipedia.org/wiki/Henri_Gouraud,battle_6572437,Franco-Syrian War,Franco-Syrian War,side_a,French Third Republic Lebanon Lebanon French Third Republic West Africa,unknown,victory,French victory Establishment of French Syria King Faisal expelled to Iraq,victory,Retained page result begins with `french` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=French victory Establishment of French Syria King Faisal expelled to Iraq,top200_full_audit_auto
acmd_511cecdfe383,"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,battle_888675,Battle of Bléneau,Battle of Bléneau,side_a,Kingdom of France Royalists,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_511cecdfe383,"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,battle_496593,Battle of Freiburg,Battle of Freiburg,side_a,Kingdom of France Kingdom of France,unknown,indecisive,InconclusiveSchaufler 1979Schott 1978Thion 2008Wilson 2009,unknown,Retained page result is explicitly inconclusive.,page_result_raw=InconclusiveSchaufler 1979Schott 1978Thion 2008Wilson 2009,top200_full_audit_auto
acmd_511cecdfe383,"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,battle_20848279,Battle of Salzbach,Battle of Salzbach,side_b,Kingdom of France,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_00a1961038da,Henri de la Rochejaquelein,https://en.wikipedia.org/wiki/Henri_de_la_Rochejaquelein,battle_16069942,Battle of Thouars,Battle of Thouars,side_a,Kingdom of France Vendean Royalists,unknown,victory,Royalist victory,victory,Retained page result begins with `royalist` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Royalist victory,full_population_auto
acmd_ccc140dc0c1d,Henry Hastings Sibley,https://en.wikipedia.org/wiki/Henry_Hastings_Sibley,battle_1843628,Battle of Big Mound,Battle of Big Mound,side_a,United States of America,unknown,victory,U.S. victory,victory,Retained page result begins with `u.s.` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=U.S. victory,full_population_auto
acmd_5b81d54dfec3,Hitoshi Imamura,https://en.wikipedia.org/wiki/Hitoshi_Imamura,battle_2070801,Operation Ke,Operation Ke,side_b,Empire of Japan,unknown,victory,Japanese operational success,unknown,Retained page result begins with `japanese` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Japanese operational success,full_population_auto
acmd_eae70764d5e1,Honda Masanobu,https://en.wikipedia.org/wiki/Honda_Masanobu,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_b,Forces of Tokugawa Ieyasu and Oda Nobukatsu,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_e54f01d432b4,Honda Shigetsugu,https://en.wikipedia.org/wiki/Honda_Shigetsugu,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_b,Forces of Tokugawa Ieyasu and Oda Nobukatsu,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_648481c38482,Honda Tadakatsu,https://en.wikipedia.org/wiki/Honda_Tadakatsu,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_b,Forces of Tokugawa Ieyasu and Oda Nobukatsu,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,top200_full_audit_auto
acmd_d61f2339cf4b,Honoré Charles Reille,https://en.wikipedia.org/wiki/Honor%C3%A9_Charles_Reille,battle_21905302,Battle of Ostrołęka (1807),Battle of Ostrołęka (1807),side_a,France French Empire,unknown,victory,French victoryBodart 1908,unknown,Retained page result begins with `french` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=French victoryBodart 1908,full_population_auto
acmd_8e295f50b067,Hori Hidemasa,https://en.wikipedia.org/wiki/Hori_Hidemasa,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_f98294198312,Hosokawa Tadaoki,https://en.wikipedia.org/wiki/Hosokawa_Tadaoki,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_803116987d56,Hoàng Cầm,https://en.wikipedia.org/wiki/Ho%C3%A0ng_C%E1%BA%A7m_(general),battle_3768488,Operation Junction City,Operation Junction City,side_b,FNL Flag.svg Viet Cong Vietnam North Vietnam,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_f9b9ec278dc3,Hoàng Xuân Lãm,https://en.wikipedia.org/wiki/Ho%C3%A0ng_Xu%C3%A2n_L%C3%A3m,battle_78978524,1964 FLHP rebellion,1964 FLHP rebellion,side_a,South Vietnam Provisional Government of South Vietnam,unknown,indecisive,Inconclusive Initial Montagnards success Withdrawal of Montagnards to Cambodia,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive Initial Montagnards success Withdrawal of Montagnards to Cambodia,full_population_auto
acmd_31e8258ee555,Hubert Gough,https://en.wikipedia.org/wiki/Hubert_Gough,battle_5060080,Battle of Poelcappelle,Battle of Poelcappelle,side_a,British Empire Australia Newfoundland UKGBI French Third Republic,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_31e8258ee555,Hubert Gough,https://en.wikipedia.org/wiki/Hubert_Gough,battle_60921,Battle of the Somme,Battle of the Somme,side_a,United Kingdom of Great Britain and Ireland Canada Australia French Third Republic,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,top200_full_audit_auto
acmd_444a9384c1d7,Hulegu Khan,https://en.wikipedia.org/wiki/Hulegu_Khan,battle_4637647,Berke–Hulegu war,Berke–Hulegu war,side_a,Ilkhanate,unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_444a9384c1d7,Hulegu Khan,https://en.wikipedia.org/wiki/Hulegu_Khan,battle_2530755,Siege of Baghdad,Siege of Baghdad,side_a,Ilkhanate (Mongol Empire),unknown,victory,Mongol victory,victory,Retained page result begins with `mongol` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Mongol victory,full_population_auto
acmd_9e873c5e9b92,Hulusi Akar,https://en.wikipedia.org/wiki/Hulusi_Akar,battle_63252002,Operation Spring Shield,Operation Spring Shield,side_a,Turkey,unknown,indecisive,Ceasefire,unknown,Retained page result is explicitly a ceasefire.,page_result_raw=Ceasefire,top200_full_audit_auto
acmd_11c5afa00705,Hyder Ali,https://en.wikipedia.org/wiki/Hyder_Ali,battle_1134334,Second Anglo-Mysore War,Second Anglo-Mysore War,side_a,Kingdom of Mysore Arakkal flag 1.png Arakkal Kingdom Savanur State Drapeau Banganapalle.png Banganapalle State Kingdom of France Dutch Republic,unknown,stalemate,Status quo ante bellum Treaty of Mangalore,unknown,Retained page result is explicitly status quo ante bellum.,page_result_raw=Status quo ante bellum Treaty of Mangalore,full_population_auto
acmd_9857a153bef5,Ibn al-Khattab,https://en.wikipedia.org/wiki/Ibn_al-Khattab,battle_7208318,Battle of Grozny (1999–2000),Battle of Grozny (1999–2000),side_b,Chechen Republic of Ichkeria,victory,defeat,Russian victory Fall of the Chechen Republic of Ichkeria Restoration of Russian federal control,victory,Retained page result begins with `russian` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Russian victory Fall of the Chechen Republic of Ichkeria Restoration of Russian federal control,full_population_auto
acmd_d37dba6be684,Ignacio López Rayón,https://en.wikipedia.org/wiki/Ignacio_L%C3%B3pez_Ray%C3%B3n,battle_36448255,Battle of Puerto de Piñones,Battle of Puerto de Piñones,side_a,border|22px Mexican Rebels,unknown,victory,Rebel victory,victory,Retained page result begins with `rebel` and that label maps uniquely to the commander's side on the retained page.,page_result_raw=Rebel victory,full_population_auto
acmd_32f72056eff3,Ii Naomasa,https://en.wikipedia.org/wiki/Ii_Naomasa,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_b,Forces of Tokugawa Ieyasu and Oda Nobukatsu,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_3f1d7a6c8454,Ikeda Tsuneoki,https://en.wikipedia.org/wiki/Ikeda_Tsuneoki,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_e4c444c8887d,Ikrima ibn Amr,https://en.wikipedia.org/wiki/Ikrima_ibn_Amr,battle_1168834,Battle of the Trench,Battle of the Trench,side_b,[[#The Confederate|The Confederates]] Quraysh Banu Qurayza Banu Nadir Banu Murra Banu Ghatafan Bani Assad Banu Shuja,unknown,defeat,Muslim victory Muslim invasion of Banu Qurayza,victory,Retained page result begins with `muslim` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Muslim victory Muslim invasion of Banu Qurayza,full_population_auto
acmd_e4c444c8887d,Ikrima ibn Amr,https://en.wikipedia.org/wiki/Ikrima_ibn_Amr,battle_70387436,Muslim–Quraysh War,Muslim–Quraysh War,side_b,Quraysh Flag.svg Quraysh Mushrikites Banu Makhzum (624–627) Banu Abd-Shams Banu Umayya Banu Jumah,unknown,defeat,Muslim victory,victory,Retained page result begins with `muslim` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Muslim victory,full_population_auto
acmd_5f875b2b0eae,Imam Shamil,https://en.wikipedia.org/wiki/Imam_Shamil,battle_35645920,Battle of Ghunib,Battle of Ghunib,side_b,22px Caucasian Imamate,unknown,defeat,Russian victory Effective end of the War Capture of Imam Shamil,victory,Retained page result begins with `russian` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Russian victory Effective end of the War Capture of Imam Shamil,full_population_auto
acmd_5f875b2b0eae,Imam Shamil,https://en.wikipedia.org/wiki/Imam_Shamil,battle_22357243,Siege of Akhoulgo,Siege of Akhoulgo,side_b,22px Caucasian Imamate,unknown,defeat,Russian victory Successful escape from Akhulgo by Imam Shamil,victory,Retained page result begins with `russian` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=Russian victory Successful escape from Akhulgo by Imam Shamil,full_population_auto
acmd_3d7d6d82f0bb,Inaba Yoshimichi,https://en.wikipedia.org/wiki/Inaba_Yoshimichi,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_ac605683d022,Inigo Campioni,https://en.wikipedia.org/wiki/Inigo_Campioni,battle_840266,Battle of Cape Spartivento,Battle of Cape Spartivento,side_b,Fascist Italy (1922–1943),unknown,indecisive,Inconclusive,unknown,Retained page result is explicitly inconclusive.,page_result_raw=Inconclusive,full_population_auto
acmd_3925bb248f87,Inkpaduta,https://en.wikipedia.org/wiki/Inkpaduta,battle_1843628,Battle of Big Mound,Battle of Big Mound,side_b,"Santee Sioux Yankton, Yanktonai and Teton Sioux",unknown,defeat,U.S. victory,victory,Retained page result begins with `u.s.` and that label maps uniquely to the opposing side on the retained page.,page_result_raw=U.S. victory,full_population_auto
acmd_ba96d1b21b83,Ishida Mitsunari,https://en.wikipedia.org/wiki/Ishida_Mitsunari,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_a,Forces of Hashiba Hideyoshi,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
acmd_5136780971c9,Ishikawa Kazumasa,https://en.wikipedia.org/wiki/Ishikawa_Kazumasa,battle_13799795,Battle of Komaki and Nagakute,Battle of Komaki and Nagakute,side_b,Forces of Tokugawa Ieyasu and Oda Nobukatsu,unknown,indecisive,inconclusive Peace negotiations between Hideyoshi and Ieyasu.,unknown,Retained page result is explicitly inconclusive.,page_result_raw=inconclusive Peace negotiations between Hideyoshi and Ieyasu.,full_population_auto
