analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_d1b8d9c423f1,Hermann Hoth,hierarchical_trust_v2,257,270.0,145-455,118-582,144.8,454.6,309.8,464.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.085608,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d03bf55f76a6,Henry Maitland Wilson,hierarchical_trust_v2,258,369.5,165-712,131-811,164.6,711.9,547.3,680.7,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.167474,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bf7172420bae,John Gorham,hierarchical_trust_v2,259,265.0,65-726,43-901,64.8,726.0,661.2,858.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.039336,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ba954a218a25,Velupillai Prabhakaran,hierarchical_trust_v2,260,411.5,269-596,238-673,268.9,596.0,327.1,435.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3dd06f44a6e4,Nicolas Oudinot,hierarchical_trust_v2,261,203.5,126-290,102-322,125.9,290.0,164.1,220.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.009448,19,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_84ea3ca2f453,Max Hoffmann,hierarchical_trust_v2,262,340.5,147-706,123-845,146.7,706.3,559.6,722.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.345034,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ec7b14bd3bc1,Émile Fayolle,hierarchical_trust_v2,263,227.5,103-556,88-658,102.8,555.5,452.7,570.25,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2cef56b0c4d7,Võ Nguyên Giáp,hierarchical_trust_v2,264,376.5,225-598,183-639,224.9,598.1,373.2,456.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.31962,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_76e339707669,Sepp Dietrich,hierarchical_trust_v2,265,366.5,149-749,112-961,148.6,749.0,600.4,849.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.242683,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0ad906d64a86,Boris Yeltsin,hierarchical_trust_v2,266,409.0,195-747,163-826,194.7,746.7,552.0,662.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.042958,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_025093dec08b,Jugurtha,hierarchical_trust_v2,267,261.0,82-640,63-802,82.5,640.4,557.9,738.95,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.092532,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b658c0e1a212,Ariel Sharon,hierarchical_trust_v2,268,452.5,176-678,143-741,175.9,677.6,501.7,598.5,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",ambiguous_requires_review,0.434312,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4fccfe75791b,"Charles V, Duke of Lorraine",hierarchical_trust_v2,269,306.0,148-529,109-608,147.7,529.2,381.5,499.2,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.02103,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0a8ab4d7fc0e,Oda Nobunaga,hierarchical_trust_v2,270,378.5,165-751,148-823,164.9,750.8,585.9,675.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_26da5f8ce7fd,Oscar Griswold,hierarchical_trust_v2,271,261.0,91-712,70-804,90.6,712.4,621.8,733.8,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.062239,6,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a5ed4da49974,Kâzım Karabekir,hierarchical_trust_v2,272,301.0,104-693,77-830,104.0,693.2,589.2,753.35,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.06116,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c73b7005842f,Al-Qa'qa' ibn Amr al-Tamimi,hierarchical_trust_v2,273,273.0,97-615,71-762,96.7,614.6,517.9,691.2,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e9ea1d16337e,Maximilian II Emanuel,hierarchical_trust_v2,274,340.5,149-632,120-699,149.0,632.0,483.0,579.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ee9b8b5e0155,Smedley Butler,hierarchical_trust_v2,275,238.0,81-714,58-840,80.6,714.2,633.6,782.6,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,6,0.985,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f4a04bc4f4f6,Gustav Horn,hierarchical_trust_v2,276,388.0,182-696,118-763,181.5,696.5,515.0,645.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ce4242998203,Prince Josias of Saxe-Coburg-Saalfeld,hierarchical_trust_v2,277,239.5,134-417,105-489,133.7,417.4,283.7,383.95,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,12,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_545abf3fc238,Michael Andreas Barclay de Tolly,hierarchical_trust_v2,278,267.0,154-424,115-480,154.0,424.2,270.2,365.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.063684,13,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9df58590694b,Marc Mitscher,hierarchical_trust_v2,279,199.0,71-660,59-790,70.6,659.8,589.2,730.9,very_wide,model_sensitive,Unclassified,eligible_operational_commander,0.747098,7,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7f9209730cd0,Andrew Jackson,hierarchical_trust_v2,280,321.0,153-803,120-838,152.7,802.7,650.0,718.45,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.041216,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ee3942e9ac6f,Adna Chaffee,hierarchical_trust_v2,281,344.0,112-770,89-864,111.7,769.7,658.0,775.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.037732,5,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ae8ad3ae9210,John J. Pershing,hierarchical_trust_v2,282,351.0,157-736,130-834,157.0,736.2,579.2,704.4,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.123159,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_66007ec8e0b7,Murari Rao,hierarchical_trust_v2,283,286.0,77-745,42-950,76.8,745.1,668.3,908.0,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a7b9c5d67a5b,Nikolaus von Falkenhorst,hierarchical_trust_v2,284,351.0,169-751,132-828,169.0,750.6,581.6,696.35,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.478261,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_52b260aad01c,Carlos Coloma,hierarchical_trust_v2,285,294.0,66-745,42-891,65.5,745.3,679.8,849.05,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_94977b3dbcce,Shamil Basayev,hierarchical_trust_v2,286,414.0,230-742,186-842,230.0,742.1,512.1,656.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.032715,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_48dab2ccd752,Francis Drake,hierarchical_trust_v2,287,309.5,171-548,148-649,170.9,548.1,377.2,501.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8f3a27925fad,Antigonus II Gonatas,hierarchical_trust_v2,288,381.0,130-717,93-819,129.6,716.9,587.3,726.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.170142,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_38fc1ae83404,Ali İhsan Sâbis,hierarchical_trust_v2,289,400.0,181-773,152-859,180.8,773.0,592.2,707.7,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.137028,6,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ea18bd174ac8,Paul Ludwig Ewald von Kleist,hierarchical_trust_v2,290,317.0,197-482,173-513,196.9,482.0,285.1,340.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.458727,13,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0d7a05b4aa85,Kurt Christoph Graf von Schwerin,hierarchical_trust_v2,291,242.0,79-694,60-817,79.1,694.4,615.3,756.6,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",eligible_field_commander,0.293047,6,0.99,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3fabde00792e,Lê Duẩn,hierarchical_trust_v2,292,369.5,186-686,133-743,185.6,685.9,500.3,609.85,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",political_or_nominal_only,1.0,4,1.0,Exclude from headline ranking pending role evidence; confidence interval is diagnostic only.
acmd_0af142e28fe0,Harry Chauvel,hierarchical_trust_v2,293,345.5,233-544,214-608,232.9,544.1,311.2,394.1,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e1e17312f0b6,Alexander Danilovich Menshikov,hierarchical_trust_v2,294,322.5,163-625,127-703,163.1,625.2,462.1,575.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.013581,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_42dffd31a31c,Umar ibn al-Khattab,hierarchical_trust_v2,295,300.0,118-698,90-801,118.0,697.6,579.6,710.9,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.068083,7,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_940e0bba1413,Banastre Tarleton,hierarchical_trust_v2,296,336.5,190-538,168-617,189.9,537.5,347.6,449.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,11,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6d43b9fe68ae,David Petraeus,hierarchical_trust_v2,297,397.0,159-802,132-899,158.8,802.3,643.5,766.8,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.263965,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_80f7636b3e8b,Thomas C. Kinkaid,hierarchical_trust_v2,298,336.0,133-791,108-901,132.9,790.6,657.7,793.05,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.087963,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f5d1bba49f8a,Al-Muthanna ibn Haritha,hierarchical_trust_v2,299,200.5,74-659,53-760,73.7,659.2,585.5,707.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b843c9060a65,Robert E. Lee,hierarchical_trust_v2,300,371.0,237-558,207-610,236.6,557.9,321.3,403.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,15,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2d85610c0fbd,Louis-François de Boufflers,hierarchical_trust_v2,301,414.0,204-678,154-762,204.0,678.1,474.1,607.8,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dab7c12ffcfd,James Somerville,hierarchical_trust_v2,302,326.5,150-669,118-756,149.9,669.1,519.2,638.0,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.699001,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_66d0ffa55117,Boris Sheremetev,hierarchical_trust_v2,303,370.5,168-662,129-732,167.8,662.4,494.6,602.75,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.011415,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a36817556cfb,Józef Piłsudski,hierarchical_trust_v2,304,322.0,148-703,109-828,147.9,703.4,555.5,719.2,very_wide,model_sensitive,"Tier E, historically important but scoring-sensitive",ambiguous_requires_review,0.459566,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e862e10c7f4b,Géraud Duroc,hierarchical_trust_v2,305,255.5,94-701,61-774,93.9,701.3,607.4,713.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6e754d4d021f,Richmond K. Turner,hierarchical_trust_v2,306,224.0,82-526,65-635,81.9,525.7,443.8,570.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_00a1961038da,Henri de la Rochejaquelein,hierarchical_trust_v2,307,442.0,252-780,214-845,251.9,780.2,528.3,631.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.028914,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0f7ab060cb47,Erich von Falkenhayn,hierarchical_trust_v2,308,346.0,263-472,244-499,262.9,472.3,209.4,255.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.086375,13,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_4d67bf69c583,Prince Georg Friedrich of Waldeck,hierarchical_trust_v2,309,296.5,184-542,150-661,184.0,542.0,358.0,510.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d22e899981e0,Levin August von Bennigsen,hierarchical_trust_v2,310,280.0,174-437,128-478,173.8,436.7,262.9,350.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.026571,16,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5f4bc03b1ef9,Semyon Budyonny,hierarchical_trust_v2,311,432.5,312-630,286-683,311.9,630.5,318.6,397.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.252397,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f48ec5fca4aa,Hisaichi Terauchi,hierarchical_trust_v2,312,451.0,200-853,162-946,199.9,852.8,652.9,784.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.284778,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fbc576a2a4b1,Agha Petros,hierarchical_trust_v2,313,357.5,128-782,95-895,127.8,782.0,654.2,800.45,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9f06f178273f,Paul von Hindenburg,hierarchical_trust_v2,314,328.0,225-457,193-502,225.4,457.2,231.8,309.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.123663,14,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_d9469b4e7a69,Frederick William III of Prussia,hierarchical_trust_v2,315,376.5,188-710,151-782,187.9,709.7,521.8,631.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.059917,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_737dc9f285ed,Louis XII,hierarchical_trust_v2,316,486.0,171-872,134-945,171.0,872.1,701.1,811.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_70a7600b9014,Joan of Arc,hierarchical_trust_v2,317,332.0,179-665,144-772,179.1,665.2,486.1,627.8,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7ae9fa70495e,Shapur II,hierarchical_trust_v2,318,324.0,170-614,125-715,169.6,613.9,444.3,590.3,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
