analytic_commander_id,commander_name,best_supported_model,headline_rank,median_rank,rank_interval_80,rank_interval_90,rank_p10,rank_p90,rank_band_width_80,rank_band_width_90,confidence_category,stability_category,tier,strict_eligibility,broad_page_contribution_share,known_outcome_count,bootstrap_presence_rate,recommended_interpretation
acmd_259ad60364c2,Niwa Nagahide,hierarchical_trust_v2,343,371.0,183-692,156-801,183.3,691.5,508.2,645.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7e7dbaa35c37,Malhar Rao Holkar,hierarchical_trust_v2,344,403.0,146-727,119-798,146.2,727.4,581.2,679.8,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cc906ff26e44,Gedik Ahmed Pasha,hierarchical_trust_v2,345,401.0,152-781,129-820,151.8,780.7,628.9,690.55,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_46f56816d5b9,Kobayakawa Takakage,hierarchical_trust_v2,346,370.5,178-593,99-725,177.6,592.9,415.3,625.85,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_43bc67a38907,Jean-Louis Raduit de Souches,hierarchical_trust_v2,347,346.0,126-665,99-797,126.0,664.6,538.6,698.5,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_34bcf67f40ab,Burkhard Christoph von Münnich,hierarchical_trust_v2,348,444.0,198-858,170-917,197.9,857.8,659.9,746.8,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_573ef1ff524c,Henry Kent Hewitt,hierarchical_trust_v2,349,371.0,121-731,99-830,120.9,731.4,610.5,731.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.272263,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_036a20fe18f5,Horace François Bastien Sébastiani de La Porta,hierarchical_trust_v2,350,401.5,217-710,182-822,216.9,710.1,493.2,640.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f50b8fd3d1d4,Cevat Çobanlı,hierarchical_trust_v2,351,362.5,234-585,186-692,233.6,585.1,351.5,506.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.09504,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_287d9f6db9b3,Markian Popov,hierarchical_trust_v2,352,384.5,189-749,156-864,188.9,749.4,560.5,707.85,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.421095,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ffe0c002944a,Humayun,hierarchical_trust_v2,353,384.5,158-680,112-777,157.7,680.1,522.4,665.55,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_226ab5992ba1,Ghiath Dalla,hierarchical_trust_v2,354,419.5,203-742,160-829,202.6,741.6,539.0,669.1,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,1.0,3,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_79ba87c47c6a,Muhammad of Ghor,hierarchical_trust_v2,355,382.0,203-736,169-801,202.6,735.5,532.9,632.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_80b07b7826a7,Roy Geiger,hierarchical_trust_v2,356,414.0,145-816,124-917,144.9,815.7,670.8,793.4,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.045938,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6616c2cebe63,Bhai Daya Singh,hierarchical_trust_v2,357,393.0,192-726,145-833,191.6,726.2,534.6,688.3,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3fe70355cfaf,Prince Charles Alexander of Lorraine,hierarchical_trust_v2,358,375.0,252-538,227-615,252.0,538.4,286.4,387.95,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.054174,12,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_0ad1185a6a66,Nguyễn Văn Toàn,hierarchical_trust_v2,359,371.0,178-732,150-813,178.0,732.3,554.3,663.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.166249,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_7b449195d1e8,Dom Francisco de Almeida,hierarchical_trust_v2,360,393.0,138-837,97-873,138.0,836.6,698.6,776.0,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.030511,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bb577a8cbf54,Prince Friedrich Franz Xaver of Hohenzollern-Hechingen,hierarchical_trust_v2,361,399.0,199-635,156-739,199.4,635.1,435.7,583.35,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ccbda412144d,Stonewall Jackson,hierarchical_trust_v2,362,414.5,254-682,223-791,253.5,682.3,428.8,568.15,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e961c7fc9cd7,"Francis II, Holy Roman Emperor",hierarchical_trust_v2,363,364.0,187-632,150-736,186.6,631.6,445.0,586.4,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.08885,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3520db47c040,John Burgoyne,hierarchical_trust_v2,364,391.5,149-741,97-806,148.6,740.9,592.3,708.95,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.00451,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_72693bc552ea,Fevzi Çakmak,hierarchical_trust_v2,365,416.0,189-766,153-831,188.9,765.8,576.9,678.1,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.06634,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b5e612cc81d0,Jean-Mathieu-Philibert Sérurier,hierarchical_trust_v2,366,420.5,193-711,168-766,192.7,711.2,518.5,598.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a34963a42575,Mikhail Dmitrievich Gorchakov,hierarchical_trust_v2,367,421.0,238-742,191-812,237.6,741.5,503.9,621.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.025276,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_8e8fe01e473f,Gustav III,hierarchical_trust_v2,368,371.5,180-722,138-792,179.9,722.3,542.4,654.8,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_95a58fa34720,Jan Henryk Dąbrowski,hierarchical_trust_v2,369,400.0,248-657,218-737,248.5,656.6,408.1,519.5,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.090953,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_9b2a4c3d99da,İsmet İnönü,hierarchical_trust_v2,370,410.5,179-784,133-877,178.9,784.1,605.2,743.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.104613,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_afd57675d6ac,Matthias Corvinus,hierarchical_trust_v2,371,426.0,176-758,142-839,175.9,758.0,582.1,696.9,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cf5d68a11a5f,Fu Zuoyi,hierarchical_trust_v2,372,379.5,246-609,212-687,245.9,609.1,363.2,475.85,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.118646,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_bc82413cd7e4,Miles Dempsey,hierarchical_trust_v2,373,450.0,196-749,162-866,195.7,748.6,552.9,703.3,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.590447,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_008e8e0a80eb,Ahmad ibn Ibrahim al-Ghazi,hierarchical_trust_v2,374,360.0,208-610,170-651,207.5,610.2,402.7,480.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.063107,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_3e03fcdcfb54,Luigi Cadorna,hierarchical_trust_v2,375,386.0,226-608,195-649,225.8,608.4,382.6,454.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,9,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_f16ac779f15b,Otto Liman von Sanders,hierarchical_trust_v2,376,377.0,242-599,198-649,241.6,599.3,357.7,451.6,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.068747,14,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_52329cda501a,Reşid Mehmed Pasha,hierarchical_trust_v2,377,417.5,259-739,219-829,258.6,739.4,480.8,610.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a7659bf3061e,Jacob De la Gardie,hierarchical_trust_v2,378,413.5,250-698,218-808,249.5,698.5,449.0,589.9,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ad3a0af04cc1,Ulrich Friedrich Woldemar von Löwendal,hierarchical_trust_v2,379,440.0,193-828,137-892,192.9,828.3,635.4,755.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6ed30dc6fc95,John Hunyadi,hierarchical_trust_v2,380,495.0,268-790,225-866,267.6,790.0,522.4,641.7,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_84e49cdfe5d1,Holland M. Smith,hierarchical_trust_v2,381,367.0,116-616,98-725,115.6,616.0,500.4,627.6,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_24c6780391be,Ismail I,hierarchical_trust_v2,382,470.0,178-762,131-854,177.8,762.0,584.2,723.1,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_561c2b10345f,Erich von Manstein,hierarchical_trust_v2,383,381.0,261-498,234-538,261.4,498.1,236.7,304.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.565077,14,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c5819c2a2ab3,Erich Ludendorff,hierarchical_trust_v2,384,373.5,314-415,294-427,313.9,415.1,101.2,133.05,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.081551,32,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c63b97712f15,Hadj Ag Gamou,hierarchical_trust_v2,385,490.0,196-828,138-906,195.7,828.5,632.8,767.1,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,4,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e83e15ec1f11,Đurađ Branković,hierarchical_trust_v2,386,466.5,292-748,264-846,291.9,748.1,456.2,582.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fd2e1c53437f,Flavius Aetius,hierarchical_trust_v2,387,456.0,161-834,118-860,161.0,834.4,673.4,742.25,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e202bcfdc08d,Bayezid I,hierarchical_trust_v2,388,412.5,250-749,222-816,249.9,748.7,498.8,594.45,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_a51136d03689,Louis Desaix,hierarchical_trust_v2,389,432.0,199-796,161-834,199.2,796.4,597.2,673.4,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_447a98350ccc,Antonio López de Santa Anna,hierarchical_trust_v2,390,417.0,273-640,248-694,272.7,640.5,367.8,446.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_5594879510b5,Antonio Ricardos,hierarchical_trust_v2,391,491.5,248-866,209-921,248.0,866.1,618.1,712.25,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.018226,8,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_cebdda9039c2,Andrey Yeryomenko,hierarchical_trust_v2,392,413.0,216-734,175-814,215.9,734.5,518.6,639.45,very_wide,model_sensitive,Unclassified,ambiguous_requires_review,0.583107,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6b70da14619c,Lazare Hoche,hierarchical_trust_v2,393,474.0,232-881,146-956,231.5,881.2,649.7,810.1,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.021518,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6b4b1ef1e152,Antipater,hierarchical_trust_v2,394,421.0,181-817,128-910,181.0,816.8,635.8,782.1,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.029573,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_19278269c804,Friedrich Sixt von Armin,hierarchical_trust_v2,395,407.0,278-599,250-631,277.8,599.0,321.2,380.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,12,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_6e0fdb72f365,Muqtada al-Sadr,hierarchical_trust_v2,396,393.0,237-650,188-780,236.8,650.4,413.6,592.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.057225,7,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_b61b29d2dc5d,Gonzalo Fernández de Córdoba,hierarchical_trust_v2,397,444.0,200-762,135-840,200.2,762.2,562.0,704.9,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_dcd0b0a19fee,Jai Singh Kanhaiya,hierarchical_trust_v2,398,391.0,137-724,114-855,136.6,724.4,587.8,740.6,very_wide,moderately_stable,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,4,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_abc32ff8ceac,Benedict Arnold,hierarchical_trust_v2,399,471.5,210-835,184-919,210.0,835.1,625.1,734.7,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,6,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_ff62f171a5b7,Jean-Charles Pichegru,hierarchical_trust_v2,400,440.5,256-653,227-727,256.5,653.1,396.6,500.55,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.0,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_fd8200313bc8,Francisco Verdugo,hierarchical_trust_v2,401,414.0,310-614,286-719,309.5,614.2,304.7,433.25,very_wide,model_sensitive,"Tier D, strong but narrow-category performer",eligible_siege_or_engineering_commander,0.0,10,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_e6e35a320933,Simon Grundel-Helmfelt,hierarchical_trust_v2,402,397.5,165-683,115-781,164.9,683.2,518.3,666.2,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.008041,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_2538fe1a8cce,Tewodros II,hierarchical_trust_v2,403,448.0,142-845,120-887,142.4,845.0,702.6,766.8,very_wide,moderately_stable,Unclassified,eligible_field_commander,0.0,5,0.995,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
acmd_c09a5670c344,Józef Haller,hierarchical_trust_v2,404,442.5,180-806,114-856,179.9,806.1,626.2,741.65,very_wide,model_sensitive,Unclassified,eligible_field_commander,0.057093,5,1.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.
